Date,State,Population,Confirmed,Deaths
11/27/20,Utah,3205958,6142,15
11/27/20,Vermont,623989,178,3
11/27/20,Virgin Islands,0,17,0
11/27/20,Virginia,8535519,1544,15
11/27/20,Washington,7614893,2394,14
11/27/20,West Virginia,1792147,866,0
11/27/20,Wisconsin,5822434,1422,19
11/27/20,Wyoming,578759,1012,0
11/28/20,Alabama,4903185,2119,0
11/28/20,Alaska,740995,671,2
11/28/20,American Samoa,0,0,0
11/28/20,Arizona,7278717,4136,36
11/28/20,Arkansas,3017804,1349,13
11/28/20,California,39512223,13854,43
11/28/20,Colorado,5758736,4330,6
11/28/20,Connecticut,3565287,0,0
11/28/20,Delaware,973764,500,3
11/28/20,Diamond Princess,0,0,0
11/28/20,District of Columbia,705749,371,1
11/28/20,Florida,21477737,6277,79
11/28/20,Georgia,10617423,3038,44
11/28/20,Grand Princess,0,0,0
11/28/20,Guam,0,36,0
11/28/20,Hawaii,1415872,76,0
11/28/20,Idaho,1787065,1160,4
11/28/20,Illinois,12671821,7873,152
11/28/20,Indiana,6732219,4471,74
11/28/20,Iowa,3155070,2123,15
11/28/20,Kansas,2913314,89,0
11/28/20,Kentucky,4467673,2427,14
11/28/20,Louisiana,4648794,0,0
11/28/20,Maine,1344212,23,1
11/28/20,Maryland,6045680,1590,33
11/28/20,Massachusetts,6892503,3217,41
11/28/20,Michigan,9986857,8351,110
11/28/20,Minnesota,5639632,9022,45
11/28/20,Mississippi,2976149,1553,10
11/28/20,Missouri,6626371,2664,8
11/28/20,Montana,1068778,1049,12
11/28/20,Nebraska,1934408,1257,5
11/28/20,Nevada,3080156,2912,24
11/28/20,New Hampshire,1359711,533,6
11/28/20,New Jersey,8882190,3739,23
11/28/20,New Mexico,2096829,2130,23
11/28/20,New York,19453561,6861,37
11/28/20,North Carolina,10488084,3444,9
11/28/20,North Dakota,762062,703,13
11/28/20,Northern Mariana Islands,0,1,0
11/28/20,Ohio,11689100,6895,149
11/28/20,Oklahoma,3956971,6257,13
11/28/20,Oregon,4217737,1674,11
11/28/20,Pennsylvania,12801989,6835,43
11/28/20,Puerto Rico,3754939,903,7
11/28/20,Rhode Island,1059361,0,4
11/28/20,South Carolina,5148714,1791,0
11/28/20,South Dakota,884659,819,54
11/28/20,Tennessee,6829174,6750,15
11/28/20,Texas,28995881,6016,104
11/28/20,Utah,3205958,2043,14
11/28/20,Vermont,623989,28,0
11/28/20,Virgin Islands,0,6,0
11/28/20,Virginia,8535519,3173,10
11/28/20,Washington,7614893,2107,19
11/28/20,West Virginia,1792147,799,6
11/28/20,Wisconsin,5822434,5473,30
11/28/20,Wyoming,578759,155,0
11/29/20,Alabama,4903185,2236,5
11/29/20,Alaska,740995,620,0
11/29/20,American Samoa,0,0,0
11/29/20,Arizona,7278717,3221,10
11/29/20,Arkansas,3017804,1221,21
11/29/20,California,39512223,13956,22
11/29/20,Colorado,5758736,3489,20
11/29/20,Connecticut,3565287,0,0
11/29/20,Delaware,973764,581,4
11/29/20,Diamond Princess,0,0,0
11/29/20,District of Columbia,705749,140,2
11/29/20,Florida,21477737,7363,58
11/29/20,Georgia,10617423,1952,18
11/29/20,Grand Princess,0,0,0
11/29/20,Guam,0,34,0
11/29/20,Hawaii,1415872,56,4
11/29/20,Idaho,1787065,824,7
11/29/20,Illinois,12671821,7178,44
11/29/20,Indiana,6732219,4304,81
11/29/20,Iowa,3155070,1511,24
11/29/20,Kansas,2913314,0,0
11/29/20,Kentucky,4467673,2743,11
11/29/20,Louisiana,4648794,1643,16
11/29/20,Maine,1344212,220,0
11/29/20,Maryland,6045680,1999,23
11/29/20,Massachusetts,6892503,2495,46
11/29/20,Michigan,9986857,0,0
11/29/20,Minnesota,5639632,8946,57
11/29/20,Mississippi,2976149,1845,27
11/29/20,Missouri,6626371,3383,6
11/29/20,Montana,1068778,956,2
11/29/20,Nebraska,1934408,1143,0
11/29/20,Nevada,3080156,1298,17
11/29/20,New Hampshire,1359711,494,3
11/29/20,New Jersey,8882190,5192,13
11/29/20,New Mexico,2096829,1435,13
11/29/20,New York,19453561,5478,47
11/29/20,North Carolina,10488084,3820,21
11/29/20,North Dakota,762062,723,5
11/29/20,Northern Mariana Islands,0,1,0
11/29/20,Ohio,11689100,7729,150
11/29/20,Oklahoma,3956971,1721,19
11/29/20,Oregon,4217737,1613,9
11/29/20,Pennsylvania,12801989,5093,66
11/29/20,Puerto Rico,3754939,121,11
11/29/20,Rhode Island,1059361,0,9
11/29/20,South Carolina,5148714,1218,7
11/29/20,South Dakota,884659,801,1
11/29/20,Tennessee,6829174,3052,13
11/29/20,Texas,28995881,14321,69
11/29/20,Utah,3205958,1722,5
11/29/20,Vermont,623989,67,0
11/29/20,Virgin Islands,0,0,0
11/29/20,Virginia,8535519,2325,4
11/29/20,Washington,7614893,2269,17
11/29/20,West Virginia,1792147,1152,11
11/29/20,Wisconsin,5822434,4055,23
11/29/20,Wyoming,578759,561,0
11/30/20,Alabama,4903185,2295,1
11/30/20,Alaska,740995,511,0
11/30/20,American Samoa,0,0,0
11/30/20,Arizona,7278717,822,5
11/30/20,Arkansas,3017804,1112,32
11/30/20,California,39512223,18733,61
11/30/20,Colorado,5758736,4133,34
11/30/20,Connecticut,3565287,4714,59
11/30/20,Delaware,973764,403,3
11/30/20,Diamond Princess,0,0,0
11/30/20,District of Columbia,705749,104,0
11/30/20,Florida,21477737,6659,97
11/30/20,Georgia,10617423,2047,10
11/30/20,Grand Princess,0,0,0
11/30/20,Guam,0,37,0
11/30/20,Hawaii,1415872,85,0
11/30/20,Idaho,1787065,1214,9
11/30/20,Illinois,12671821,6190,103
11/30/20,Indiana,6732219,5665,81
11/30/20,Iowa,3155070,1941,27
11/30/20,Kansas,2913314,4301,31
11/30/20,Kentucky,4467673,2116,12
11/30/20,Louisiana,4648794,169,13
11/30/20,Maine,1344212,249,3
11/30/20,Maryland,6045680,1923,16
11/30/20,Massachusetts,6892503,1168,26
11/30/20,Michigan,9986857,10790,97
11/30/20,Minnesota,5639632,5794,15
11/30/20,Mississippi,2976149,1485,1
11/30/20,Missouri,6626371,4391,11
11/30/20,Montana,1068778,397,10
11/30/20,Nebraska,1934408,1941,29
11/30/20,Nevada,3080156,1644,8
11/30/20,New Hampshire,1359711,397,0
11/30/20,New Jersey,8882190,4039,15
11/30/20,New Mexico,2096829,1678,28
11/30/20,New York,19453561,7772,52
11/30/20,North Carolina,10488084,2734,21
11/30/20,North Dakota,762062,594,7
11/30/20,Northern Mariana Islands,0,0,0
11/30/20,Ohio,11689100,6631,156
11/30/20,Oklahoma,3956971,2200,7
11/30/20,Oregon,4217737,1312,7
11/30/20,Pennsylvania,12801989,5642,38
11/30/20,Puerto Rico,3754939,843,12
11/30/20,Rhode Island,1059361,2769,7
11/30/20,South Carolina,5148714,1358,28
11/30/20,South Dakota,884659,564,3
11/30/20,Tennessee,6829174,7975,48
11/30/20,Texas,28995881,10121,72
11/30/20,Utah,3205958,1897,3
11/30/20,Vermont,623989,72,2
11/30/20,Virgin Islands,0,6,0
11/30/20,Virginia,8535519,1893,4
11/30/20,Washington,7614893,2462,31
11/30/20,West Virginia,1792147,845,6
11/30/20,Wisconsin,5822434,2676,7
11/30/20,Wyoming,578759,816,0
12/1/20,Alabama,4903185,3376,60
12/1/20,Alaska,740995,541,1
12/1/20,American Samoa,0,0,0
12/1/20,Arizona,7278717,10322,48
12/1/20,Arkansas,3017804,1950,10
12/1/20,California,39512223,17975,110
12/1/20,Colorado,5758736,4405,72
12/1/20,Connecticut,3565287,1459,20
12/1/20,Delaware,973764,689,6
12/1/20,Diamond Princess,0,0,0
12/1/20,District of Columbia,705749,133,5
12/1/20,Florida,21477737,8847,82
12/1/20,Georgia,10617423,4842,63
12/1/20,Grand Princess,0,0,0
12/1/20,Guam,0,31,0
12/1/20,Hawaii,1415872,43,0
12/1/20,Idaho,1787065,1607,31
12/1/20,Illinois,12671821,12542,146
12/1/20,Indiana,6732219,5396,86
12/1/20,Iowa,3155070,2431,23
12/1/20,Kansas,2913314,308,0
12/1/20,Kentucky,4467673,4123,35
12/1/20,Louisiana,4648794,5326,35
12/1/20,Maine,1344212,224,20
12/1/20,Maryland,6045680,2765,32
12/1/20,Massachusetts,6892503,3073,30
12/1/20,Michigan,9986857,6511,195
12/1/20,Minnesota,5639632,3549,22
12/1/20,Mississippi,2976149,1141,29
12/1/20,Missouri,6626371,3801,165
12/1/20,Montana,1068778,1007,17
12/1/20,Nebraska,1934408,1787,62
12/1/20,Nevada,3080156,2671,20
12/1/20,New Hampshire,1359711,692,2
12/1/20,New Jersey,8882190,5470,90
12/1/20,New Mexico,2096829,2324,21
12/1/20,New York,19453561,7087,61
12/1/20,North Carolina,10488084,2883,23
12/1/20,North Dakota,762062,403,27
12/1/20,Northern Mariana Islands,0,0,0
12/1/20,Ohio,11689100,9030,156
12/1/20,Oklahoma,3956971,1737,15
12/1/20,Oregon,4217737,1223,24
12/1/20,Pennsylvania,12801989,5815,172
12/1/20,Puerto Rico,3754939,775,16
12/1/20,Rhode Island,1059361,1183,13
12/1/20,South Carolina,5148714,1425,23
12/1/20,South Dakota,884659,448,2
12/1/20,Tennessee,6829174,5693,36
12/1/20,Texas,28995881,15277,202
12/1/20,Utah,3205958,2510,19
12/1/20,Vermont,623989,67,3
12/1/20,Virgin Islands,0,39,0
12/1/20,Virginia,8535519,2228,31
12/1/20,Washington,7614893,3071,21
12/1/20,West Virginia,1792147,976,23
12/1/20,Wisconsin,5822434,4635,117
12/1/20,Wyoming,578759,500,24
12/2/20,Alabama,4903185,3928,73
12/2/20,Alaska,740995,689,0
12/2/20,American Samoa,0,0,0
12/2/20,Arizona,7278717,3840,52
12/2/20,Arkansas,3017804,2212,10
12/2/20,California,39512223,19246,107
12/2/20,Colorado,5758736,3862,84
12/2/20,Connecticut,3565287,2672,51
12/2/20,Delaware,973764,355,3
12/2/20,Diamond Princess,0,0,0
12/2/20,District of Columbia,705749,157,5
12/2/20,Florida,21477737,9994,97
12/2/20,Georgia,10617423,5734,52
12/2/20,Grand Princess,0,0,0
12/2/20,Guam,0,22,0
12/2/20,Hawaii,1415872,76,0
12/2/20,Idaho,1787065,1429,31
12/2/20,Illinois,12671821,9757,266
12/2/20,Indiana,6732219,6597,99
12/2/20,Iowa,3155070,3097,69
12/2/20,Kansas,2913314,4583,120
12/2/20,Kentucky,4467673,3601,0
12/2/20,Louisiana,4648794,3595,46
12/2/20,Maine,1344212,227,4
12/2/20,Maryland,6045680,2220,42
12/2/20,Massachusetts,6892503,5027,46
12/2/20,Michigan,9986857,7433,83
12/2/20,Minnesota,5639632,5165,77
12/2/20,Mississippi,2976149,2457,15
12/2/20,Missouri,6626371,3508,51
12/2/20,Montana,1068778,1135,15
12/2/20,Nebraska,1934408,2336,48
12/2/20,Nevada,3080156,2155,38
12/2/20,New Hampshire,1359711,703,9
12/2/20,New Jersey,8882190,5068,62
12/2/20,New Mexico,2096829,1544,40
12/2/20,New York,19453561,8135,59
12/2/20,North Carolina,10488084,4199,82
12/2/20,North Dakota,762062,480,12
12/2/20,Northern Mariana Islands,0,0,0
12/2/20,Ohio,11689100,7835,167
12/2/20,Oklahoma,3956971,2859,54
12/2/20,Oregon,4217737,1506,17
12/2/20,Pennsylvania,12801989,8758,174
12/2/20,Puerto Rico,3754939,388,22
12/2/20,Rhode Island,1059361,1099,14
12/2/20,South Carolina,5148714,1923,40
12/2/20,South Dakota,884659,1291,47
12/2/20,Tennessee,6829174,4099,50
12/2/20,Texas,28995881,20528,211
12/2/20,Utah,3205958,4004,16
12/2/20,Vermont,623989,222,2
12/2/20,Virgin Islands,0,0,0
12/2/20,Virginia,8535519,2417,20
12/2/20,Washington,7614893,2325,23
12/2/20,West Virginia,1792147,1087,20
12/2/20,Wisconsin,5822434,4565,92
12/2/20,Wyoming,578759,702,0
12/3/20,Alabama,4903185,3531,65
12/3/20,Alaska,740995,764,8
12/3/20,American Samoa,0,0,0
12/3/20,Arizona,7278717,5442,82
12/3/20,Arkansas,3017804,2789,33
12/3/20,California,39512223,23438,148
12/3/20,Colorado,5758736,6037,127
12/3/20,Connecticut,3565287,4751,20
12/3/20,Delaware,973764,758,5
12/3/20,Diamond Princess,0,0,0
12/3/20,District of Columbia,705749,322,2
12/3/20,Florida,21477737,10870,98
12/3/20,Georgia,10617423,5839,81
12/3/20,Grand Princess,0,0,0
12/3/20,Guam,0,17,1
12/3/20,Hawaii,1415872,142,2
12/3/20,Idaho,1787065,1721,23
12/3/20,Illinois,12671821,10959,228
12/3/20,Indiana,6732219,8460,87
12/3/20,Iowa,3155070,2565,85
12/3/20,Kansas,2913314,290,1
12/3/20,Kentucky,4467673,3835,71
12/3/20,Louisiana,4648794,2743,23
12/3/20,Maine,1344212,346,2
12/3/20,Maryland,6045680,2044,49
12/3/20,Massachusetts,6892503,6675,50
12/3/20,Michigan,9986857,7957,193
12/3/20,Minnesota,5639632,6149,92
12/3/20,Mississippi,2976149,2168,28
12/3/20,Missouri,6626371,4957,64
12/3/20,Montana,1068778,782,9
12/3/20,Nebraska,1934408,2180,31
12/3/20,Nevada,3080156,2535,48
12/3/20,New Hampshire,1359711,1139,7
12/3/20,New Jersey,8882190,5569,64
12/3/20,New Mexico,2096829,1899,44
12/3/20,New York,19453561,10148,67
12/3/20,North Carolina,10488084,5637,44
12/3/20,North Dakota,762062,970,11
12/3/20,Northern Mariana Islands,0,0,0
12/3/20,Ohio,11689100,8921,150
12/3/20,Oklahoma,3956971,1707,24
12/3/20,Oregon,4217737,1133,20
12/3/20,Pennsylvania,12801989,11291,183
12/3/20,Puerto Rico,3754939,397,11
12/3/20,Rhode Island,1059361,1717,12
12/3/20,South Carolina,5148714,2228,22
12/3/20,South Dakota,884659,1145,38
12/3/20,Tennessee,6829174,3967,93
12/3/20,Texas,28995881,18953,226
12/3/20,Utah,3205958,3945,11
12/3/20,Vermont,623989,181,1
12/3/20,Virgin Islands,0,24,0
12/3/20,Virginia,8535519,2023,34
12/3/20,Washington,7614893,2085,17
12/3/20,West Virginia,1792147,1120,11
12/3/20,Wisconsin,5822434,5604,70
12/3/20,Wyoming,578759,571,27
12/4/20,Alabama,4903185,3840,55
12/4/20,Alaska,740995,762,11
12/4/20,American Samoa,0,0,0
12/4/20,Arizona,7278717,5680,64
12/4/20,Arkansas,3017804,2827,31
12/4/20,California,39512223,25072,221
12/4/20,Colorado,5758736,5013,18
12/4/20,Connecticut,3565287,1538,35
12/4/20,Delaware,973764,942,4
12/4/20,Diamond Princess,0,0,0
12/4/20,District of Columbia,705749,316,1
12/4/20,Florida,21477737,10177,120
12/4/20,Georgia,10617423,6376,77
12/4/20,Grand Princess,0,0,0
12/4/20,Guam,0,0,0
12/4/20,Hawaii,1415872,121,10
12/4/20,Idaho,1787065,1911,18
12/4/20,Illinois,12671821,10526,157
12/4/20,Indiana,6732219,7899,98
12/4/20,Iowa,3155070,2807,62
12/4/20,Kansas,2913314,6024,107
12/4/20,Kentucky,4467673,3592,25
12/4/20,Louisiana,4648794,3099,24
12/4/20,Maine,1344212,290,4
12/4/20,Maryland,6045680,3792,26
12/4/20,Massachusetts,6892503,5491,36
12/4/20,Michigan,9986857,9425,82
12/4/20,Minnesota,5639632,5347,61
12/4/20,Mississippi,2976149,2480,37
12/4/20,Missouri,6626371,4825,75
12/4/20,Montana,1068778,1314,5
12/4/20,Nebraska,1934408,1615,27
12/4/20,Nevada,3080156,2902,22
12/4/20,New Hampshire,1359711,877,8
12/4/20,New Jersey,8882190,6393,46
12/4/20,New Mexico,2096829,2073,33
12/4/20,New York,19453561,11846,57
12/4/20,North Carolina,10488084,5303,57
12/4/20,North Dakota,762062,844,12
12/4/20,Northern Mariana Islands,0,0,0
12/4/20,Ohio,11689100,10114,187
12/4/20,Oklahoma,3956971,4827,24
12/4/20,Oregon,4217737,2144,30
12/4/20,Pennsylvania,12801989,11946,182
12/4/20,Puerto Rico,3754939,492,18
12/4/20,Rhode Island,1059361,1415,12
12/4/20,South Carolina,5148714,2950,30
12/4/20,South Dakota,884659,1050,31
12/4/20,Tennessee,6829174,4356,95
12/4/20,Texas,28995881,14602,232
12/4/20,Utah,3205958,3005,8
12/4/20,Vermont,623989,121,2
12/4/20,Virgin Islands,0,20,0
12/4/20,Virginia,8535519,2877,13
12/4/20,Washington,7614893,1886,26
12/4/20,West Virginia,1792147,1147,10
12/4/20,Wisconsin,5822434,5673,69
12/4/20,Wyoming,578759,659,0
12/5/20,Alabama,4903185,3390,46
12/5/20,Alaska,740995,942,1
12/5/20,American Samoa,0,0,0
12/5/20,Arizona,7278717,6799,40
12/5/20,Arkansas,3017804,2245,34
12/5/20,California,39512223,25580,98
12/5/20,Colorado,5758736,5125,19
12/5/20,Connecticut,3565287,0,0
12/5/20,Delaware,973764,698,4
12/5/20,Diamond Princess,0,0,0
12/5/20,District of Columbia,705749,392,2
12/5/20,Florida,21477737,10431,90
12/5/20,Georgia,10617423,5017,68
12/5/20,Grand Princess,0,0,0
12/5/20,Guam,0,0,0
12/5/20,Hawaii,1415872,133,5
12/5/20,Idaho,1787065,1339,0
12/5/20,Illinois,12671821,9887,235
12/5/20,Indiana,6732219,7690,97
12/5/20,Iowa,3155070,1854,17
12/5/20,Kansas,2913314,211,1
12/5/20,Kentucky,4467673,3872,23
12/5/20,Louisiana,4648794,0,0
12/5/20,Maine,1344212,283,3
12/5/20,Maryland,6045680,3193,30
12/5/20,Massachusetts,6892503,5619,43
12/5/20,Michigan,9986857,6308,204
12/5/20,Minnesota,5639632,6308,75
12/5/20,Mississippi,2976149,1942,33
12/5/20,Missouri,6626371,5318,60
12/5/20,Montana,1068778,633,7
12/5/20,Nebraska,1934408,2243,8
12/5/20,Nevada,3080156,3194,29
12/5/20,New Hampshire,1359711,923,7
12/5/20,New Jersey,8882190,5933,51
12/5/20,New Mexico,2096829,1921,32
12/5/20,New York,19453561,11054,70
12/5/20,North Carolina,10488084,6018,49
12/5/20,North Dakota,762062,555,18
12/5/20,Northern Mariana Islands,0,3,0
12/5/20,Ohio,11689100,10469,176
12/5/20,Oklahoma,3956971,4370,14
12/5/20,Oregon,4217737,1806,24
12/5/20,Pennsylvania,12801989,11383,142
12/5/20,Puerto Rico,3754939,935,12
12/5/20,Rhode Island,1059361,0,16
12/5/20,South Carolina,5148714,3222,21
12/5/20,South Dakota,884659,906,27
12/5/20,Tennessee,6829174,4914,29
12/5/20,Texas,28995881,14071,211
12/5/20,Utah,3205958,3674,14
12/5/20,Vermont,623989,131,2
12/5/20,Virgin Islands,0,0,0
12/5/20,Virginia,8535519,3793,37
12/5/20,Washington,7614893,1752,18
12/5/20,West Virginia,1792147,1400,30
12/5/20,Wisconsin,5822434,5711,92
12/5/20,Wyoming,578759,204,0
12/6/20,Alabama,4903185,2288,12
12/6/20,Alaska,740995,766,0
12/6/20,American Samoa,0,0,0
12/6/20,Arizona,7278717,5376,25
12/6/20,Arkansas,3017804,1542,40
12/6/20,California,39512223,27293,57
12/6/20,Colorado,5758736,3234,-1
12/6/20,Connecticut,3565287,0,0
12/6/20,Delaware,973764,816,7
12/6/20,Diamond Princess,0,0,0
12/6/20,District of Columbia,705749,264,2
12/6/20,Florida,21477737,8436,93
12/6/20,Georgia,10617423,2034,13
12/6/20,Grand Princess,0,0,0
12/6/20,Guam,0,60,0
12/6/20,Hawaii,1415872,104,1
12/6/20,Idaho,1787065,805,3
12/6/20,Illinois,12671821,7598,99
12/6/20,Indiana,6732219,6598,88
12/6/20,Iowa,3155070,1306,35
12/6/20,Kansas,2913314,1,0
12/6/20,Kentucky,4467673,2567,10
12/6/20,Louisiana,4648794,3946,36
12/6/20,Maine,1344212,221,0
12/6/20,Maryland,6045680,2643,26
12/6/20,Massachusetts,6892503,4827,51
12/6/20,Michigan,9986857,0,0
12/6/20,Minnesota,5639632,5581,64
12/6/20,Mississippi,2976149,1473,12
12/6/20,Missouri,6626371,3950,8
12/6/20,Montana,1068778,806,2
12/6/20,Nebraska,1934408,1266,11
12/6/20,Nevada,3080156,2512,14
12/6/20,New Hampshire,1359711,677,5
12/6/20,New Jersey,8882190,6609,15
12/6/20,New Mexico,2096829,1232,11
12/6/20,New York,19453561,10151,58
12/6/20,North Carolina,10488084,6438,27
12/6/20,North Dakota,762062,477,6
12/6/20,Northern Mariana Islands,0,2,0
12/6/20,Ohio,11689100,7592,178
12/6/20,Oklahoma,3956971,3241,22
12/6/20,Oregon,4217737,1253,6
12/6/20,Pennsylvania,12801989,7706,70
12/6/20,Puerto Rico,3754939,1139,7
12/6/20,Rhode Island,1059361,0,15
12/6/20,South Carolina,5148714,2864,49
12/6/20,South Dakota,884659,687,19
12/6/20,Tennessee,6829174,3072,38
12/6/20,Texas,28995881,12274,80
12/6/20,Utah,3205958,2563,0
12/6/20,Vermont,623989,121,0
12/6/20,Virgin Islands,0,16,0
12/6/20,Virginia,8535519,3880,3
12/6/20,Washington,7614893,6071,16
12/6/20,West Virginia,1792147,1425,9
12/6/20,Wisconsin,5822434,3149,18
12/6/20,Wyoming,578759,376,0
12/7/20,Alabama,4903185,2352,3
12/7/20,Alaska,740995,500,3
12/7/20,American Samoa,0,0,0
12/7/20,Arizona,7278717,1567,0
12/7/20,Arkansas,3017804,1118,53
12/7/20,California,39512223,28928,101
12/7/20,Colorado,5758736,4037,2
12/7/20,Connecticut,3565287,8129,78
12/7/20,Delaware,973764,799,5
12/7/20,Diamond Princess,0,0,0
12/7/20,District of Columbia,705749,183,4
12/7/20,Florida,21477737,7711,105
12/7/20,Georgia,10617423,5285,45
12/7/20,Grand Princess,0,0,0
12/7/20,Guam,0,0,0
12/7/20,Hawaii,1415872,81,0
12/7/20,Idaho,1787065,1383,20
12/7/20,Illinois,12671821,8691,100
12/7/20,Indiana,6732219,5661,94
12/7/20,Iowa,3155070,1293,6
12/7/20,Kansas,2913314,5483,70
12/7/20,Kentucky,4467673,1960,10
12/7/20,Louisiana,4648794,1013,23
12/7/20,Maine,1344212,427,0
12/7/20,Maryland,6045680,2302,19
12/7/20,Massachusetts,6892503,2481,31
12/7/20,Michigan,9986857,9824,101
12/7/20,Minnesota,5639632,5290,21
12/7/20,Mississippi,2976149,1263,0
12/7/20,Missouri,6626371,3435,5
12/7/20,Montana,1068778,716,6
12/7/20,Nebraska,1934408,1293,31
12/7/20,Nevada,3080156,2447,4
12/7/20,New Hampshire,1359711,715,2
12/7/20,New Jersey,8882190,4441,15
12/7/20,New Mexico,2096829,1859,7
12/7/20,New York,19453561,8453,83
12/7/20,North Carolina,10488084,4372,17
12/7/20,North Dakota,762062,361,9
12/7/20,Northern Mariana Islands,0,2,0
12/7/20,Ohio,11689100,9273,177
12/7/20,Oklahoma,3956971,1903,15
12/7/20,Oregon,4217737,1292,12
12/7/20,Pennsylvania,12801989,8658,65
12/7/20,Puerto Rico,3754939,951,11
12/7/20,Rhode Island,1059361,3681,24
12/7/20,South Carolina,5148714,2553,13
12/7/20,South Dakota,884659,509,0
12/7/20,Tennessee,6829174,8136,66
12/7/20,Texas,28995881,7493,58
12/7/20,Utah,3205958,2231,10
12/7/20,Vermont,623989,65,2
12/7/20,Virgin Islands,0,31,0
12/7/20,Virginia,8535519,3817,8
12/7/20,Washington,7614893,3795,22
12/7/20,West Virginia,1792147,1131,3
12/7/20,Wisconsin,5822434,2322,21
12/7/20,Wyoming,578759,668,23
12/8/20,Alabama,4903185,4436,50
12/8/20,Alaska,740995,579,0
12/8/20,American Samoa,0,0,0
12/8/20,Arizona,7278717,12314,23
12/8/20,Arkansas,3017804,2283,39
12/8/20,California,39512223,28053,209
12/8/20,Colorado,5758736,3971,14
12/8/20,Connecticut,3565287,2414,18
12/8/20,Delaware,973764,753,3
12/8/20,Diamond Princess,0,0,0
12/8/20,District of Columbia,705749,270,0
12/8/20,Florida,21477737,7985,96
12/8/20,Georgia,10617423,5577,22
12/8/20,Grand Princess,0,0,0
12/8/20,Guam,0,20,0
12/8/20,Hawaii,1415872,53,0
12/8/20,Idaho,1787065,2012,19
12/8/20,Illinois,12671821,7910,168
12/8/20,Indiana,6732219,5385,106
12/8/20,Iowa,3155070,1970,1
12/8/20,Kansas,2913314,429,1
12/8/20,Kentucky,4467673,3076,20
12/8/20,Louisiana,4648794,2426,45
12/8/20,Maine,1344212,274,12
12/8/20,Maryland,6045680,2632,51
12/8/20,Massachusetts,6892503,4122,41
12/8/20,Michigan,9986857,6676,203
12/8/20,Minnesota,5639632,3051,22
12/8/20,Mississippi,2976149,1732,56
12/8/20,Missouri,6626371,3961,141
12/8/20,Montana,1068778,755,21
12/8/20,Nebraska,1934408,1468,35
12/8/20,Nevada,3080156,2697,40
12/8/20,New Hampshire,1359711,807,0
12/8/20,New Jersey,8882190,6176,90
12/8/20,New Mexico,2096829,0,0
12/8/20,New York,19453561,8435,90
12/8/20,North Carolina,10488084,4670,45
12/8/20,North Dakota,762062,0,0
12/8/20,Northern Mariana Islands,0,0,0
12/8/20,Ohio,11689100,25721,192
12/8/20,Oklahoma,3956971,2297,11
12/8/20,Oregon,4217737,1294,35
12/8/20,Pennsylvania,12801989,10064,203
12/8/20,Puerto Rico,3754939,694,3
12/8/20,Rhode Island,1059361,1249,21
12/8/20,South Carolina,5148714,2302,6
12/8/20,South Dakota,884659,538,1
12/8/20,Tennessee,6829174,6019,100
12/8/20,Texas,28995881,19469,170
12/8/20,Utah,3205958,2333,23
12/8/20,Vermont,623989,100,4
12/8/20,Virgin Islands,0,18,0
12/8/20,Virginia,8535519,3860,52
12/8/20,Washington,7614893,3085,10
12/8/20,West Virginia,1792147,932,29
12/8/20,Wisconsin,5822434,4620,81
12/8/20,Wyoming,578759,490,0
12/9/20,Alabama,4903185,3522,43
12/9/20,Alaska,740995,595,4
12/9/20,American Samoa,0,0,0
12/9/20,Arizona,7278717,4444,108
12/9/20,Arkansas,3017804,2327,34
12/9/20,California,39512223,32909,201
12/9/20,Colorado,5758736,3757,267
12/9/20,Connecticut,3565287,2290,43
12/9/20,Delaware,973764,929,13
12/9/20,Diamond Princess,0,0,0
12/9/20,District of Columbia,705749,265,3
12/9/20,Florida,21477737,9592,84
12/9/20,Georgia,10617423,5512,48
12/9/20,Grand Princess,0,0,0
12/9/20,Guam,0,13,2
12/9/20,Hawaii,1415872,80,4
12/9/20,Idaho,1787065,2298,29
12/9/20,Illinois,12671821,8256,229
12/9/20,Indiana,6732219,5754,102
12/9/20,Iowa,3155070,2326,0
12/9/20,Kansas,2913314,5305,85
12/9/20,Kentucky,4467673,3468,16
12/9/20,Louisiana,4648794,4352,32
12/9/20,Maine,1344212,405,7
12/9/20,Maryland,6045680,2692,46
12/9/20,Massachusetts,6892503,5965,90
12/9/20,Michigan,9986857,5342,81
12/9/20,Minnesota,5639632,4516,82
12/9/20,Mississippi,2976149,2746,24
12/9/20,Missouri,6626371,3684,40
12/9/20,Montana,1068778,787,8
12/9/20,Nebraska,1934408,1329,23
12/9/20,Nevada,3080156,3050,25
12/9/20,New Hampshire,1359711,953,4
12/9/20,New Jersey,8882190,5116,116
12/9/20,New Mexico,2096829,3003,67
12/9/20,New York,19453561,9258,66
12/9/20,North Carolina,10488084,6495,56
12/9/20,North Dakota,762062,2807,58
12/9/20,Northern Mariana Islands,0,0,0
12/9/20,Ohio,11689100,10094,187
12/9/20,Oklahoma,3956971,2307,23
12/9/20,Oregon,4217737,1205,30
12/9/20,Pennsylvania,12801989,8722,198
12/9/20,Puerto Rico,3754939,646,13
12/9/20,Rhode Island,1059361,1232,15
12/9/20,South Carolina,5148714,2490,27
12/9/20,South Dakota,884659,985,36
12/9/20,Tennessee,6829174,8213,62
12/9/20,Texas,28995881,14531,269
12/9/20,Utah,3205958,2574,23
12/9/20,Vermont,623989,105,1
12/9/20,Virgin Islands,0,35,0
